$DATA1
$OPTION MEASFORM=3
$index=1 is a nominal sample in Monte Carlo.
.TITLE '* the first line is always a comment'
index,delay_read,temper,alter#
594, 9.050155e-11,  27.0000000,1
595, 9.090525e-11,  27.0000000,1
596, 9.049052e-11,  27.0000000,1
597, 9.560544e-11,  27.0000000,1
598, 9.072879e-11,  27.0000000,1
599, 8.722885e-11,  27.0000000,1
600, 8.952015e-11,  27.0000000,1
601, 8.565314e-11,  27.0000000,1
602, 9.027816e-11,  27.0000000,1
603, 9.258903e-11,  27.0000000,1
604, 9.014438e-11,  27.0000000,1
605, 9.435173e-11,  27.0000000,1
606, 8.801325e-11,  27.0000000,1
607, 8.893676e-11,  27.0000000,1
608, 9.645198e-11,  27.0000000,1
609, 8.833672e-11,  27.0000000,1
610, 8.693007e-11,  27.0000000,1
611, 9.375901e-11,  27.0000000,1
612, 9.099821e-11,  27.0000000,1
613, 9.044657e-11,  27.0000000,1
614, 8.708625e-11,  27.0000000,1
615, 8.849599e-11,  27.0000000,1
616, 9.465930e-11,  27.0000000,1
617, 8.679000e-11,  27.0000000,1
618, 8.909432e-11,  27.0000000,1
619, 8.807818e-11,  27.0000000,1
620, 9.361717e-11,  27.0000000,1
621, 8.940678e-11,  27.0000000,1
622, 9.016719e-11,  27.0000000,1
623, 9.032058e-11,  27.0000000,1
624, 9.222178e-11,  27.0000000,1
625, 8.524651e-11,  27.0000000,1
626, 9.545826e-11,  27.0000000,1
627, 9.142126e-11,  27.0000000,1
628, 8.923306e-11,  27.0000000,1
629, 9.656013e-11,  27.0000000,1
630, 8.966116e-11,  27.0000000,1
631, 9.366499e-11,  27.0000000,1
632, 9.618135e-11,  27.0000000,1
633, 8.831614e-11,  27.0000000,1
634, 9.039932e-11,  27.0000000,1
635, 8.373321e-11,  27.0000000,1
636, 8.852733e-11,  27.0000000,1
637, 9.159206e-11,  27.0000000,1
638, 8.438328e-11,  27.0000000,1
639, 9.149642e-11,  27.0000000,1
640, 9.209324e-11,  27.0000000,1
641, 8.951723e-11,  27.0000000,1
642, 8.875448e-11,  27.0000000,1
643, 8.710690e-11,  27.0000000,1
644, 9.141432e-11,  27.0000000,1
645, 9.994102e-11,  27.0000000,1
646, 9.133172e-11,  27.0000000,1
647, 9.691649e-11,  27.0000000,1
648, 9.572034e-11,  27.0000000,1
649, 9.587052e-11,  27.0000000,1
650, 9.409507e-11,  27.0000000,1
651, 9.944830e-11,  27.0000000,1
652, 9.922996e-11,  27.0000000,1
653, 8.808883e-11,  27.0000000,1
654, 9.195265e-11,  27.0000000,1
655, 9.118038e-11,  27.0000000,1
656, 9.686456e-11,  27.0000000,1
657, 8.783120e-11,  27.0000000,1
658, 9.305124e-11,  27.0000000,1
659, 9.066831e-11,  27.0000000,1
660, 9.133814e-11,  27.0000000,1
661, 9.309670e-11,  27.0000000,1
662, 8.795123e-11,  27.0000000,1
663, 9.410211e-11,  27.0000000,1
664, 8.819402e-11,  27.0000000,1
665, 8.441031e-11,  27.0000000,1
666, 9.059291e-11,  27.0000000,1
667, 8.667623e-11,  27.0000000,1
668, 8.546977e-11,  27.0000000,1
669, 8.789227e-11,  27.0000000,1
670, 9.445081e-11,  27.0000000,1
671, 9.998343e-11,  27.0000000,1
672, 9.124502e-11,  27.0000000,1
673, 9.717292e-11,  27.0000000,1
674, 8.962173e-11,  27.0000000,1
675, 9.153669e-11,  27.0000000,1
676, 9.060704e-11,  27.0000000,1
677, 9.255011e-11,  27.0000000,1
678, 9.234076e-11,  27.0000000,1
